item	assessment	section	architecture	source_path	install_path	sha256	source_or_reason	current_payload	current_install_path	current_provider
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libfile_op.so	vendor/lib/libfile_op.so	eb9d9d2af60f081bb85faf9bc087004fcf606e48c2b7cebd39e5f5720bf59da4	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libfile_op.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libhwm.so	vendor/lib/libhwm.so	78328bba13105e6d7a4ef553a08b23d02b5f615be9ba6d21b9948b02addebfee	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libhwm.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libmtkcutils.so	vendor/lib/libmtkcutils.so	a94a2dec01262c2381b551eee3ece96be7cc692c3ba515442ee5e10a0d5bc29d	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmtkcutils.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libmtkproperty.so	vendor/lib/libmtkproperty.so	c4a050b3f12d70c11d07a647eeda3d270b61c644efa4996579dec9f6390edac2	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmtkproperty.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libmtkrillog.so	vendor/lib/libmtkrillog.so	1fa904b977776d99cff95ef94183f067e13be2093b0b8d1f0ad8a51619a8bb3e	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmtkrillog.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libnvram_daemon_callback.so	vendor/lib/libnvram_daemon_callback.so	bb84475474cfec4938f301571bf8d6974b6e27f87b8c5e62e5935a1d9bfaa1d5	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libnvram_daemon_callback.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libstorage_otp.so	vendor/lib/libstorage_otp.so	b9a45a9c39d36f893ad9f4f53c2567c475ecf2b48a506527d2dd361ea0710b44	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libstorage_otp.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/lib/libsysenv.so	vendor/lib/libsysenv.so	1a69d0d681808ddefab32812cbfbbf0c992da5272a14572436bba89e607f4ab2	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libsysenv.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/hw/vendor.mediatek.hardware.nvram@1.1-impl.so	vendor/lib64/hw/vendor.mediatek.hardware.nvram@1.1-impl.so	4788746025b49ab97c9d91fcf72c436c18a2999069e4a67ef1e52046b1c0a6fd	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/hw/vendor.mediatek.hardware.nvram@1.1-impl.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libaudioprimarydevicehalifclient.so	vendor/lib64/libaudioprimarydevicehalifclient.so	0b5e68340b0cda2df40c9d2fbdd3d7887ab131adcb32c229496825de5cf2078f	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libaudioprimarydevicehalifclient.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libcustom_nvram.so	vendor/lib64/libcustom_nvram.so	55e43d5471bc354b2893365353c01a19bed3e777a18d0c11526e1e2155bed035	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libcustom_nvram.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libfile_op.so	vendor/lib64/libfile_op.so	af8bcdb39ae1635e21512dad81e29d9be948d745335febe128ac721dc5b427e2	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libfile_op.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libforkexecwrap.so	vendor/lib64/libforkexecwrap.so	928cb1ba1c2481e30585fe7939f19ae58ef8240cfdad24095a3c3973a999f4e7	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libforkexecwrap.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmal.so	vendor/lib64/libmal.so	c3345c427a0ab95594122a99f8b154cb54fd98c6e0a2ba987069d5b9753b9bc6	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmal.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmdfx.so	vendor/lib64/libmdfx.so	afcaa5b259757631c158f6beb173eeec91e627530e62d62f5ea6f4ddbb226812	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmdfx.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmtkconfig.so	vendor/lib64/libmtkconfig.so	deba3619a9a8fe2af9a808bf46adbb21b6f0619c5839165825bade91750709d4	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtkconfig.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmtkconfigutils.so	vendor/lib64/libmtkconfigutils.so	eb41780e3e44e725a8a0390000a3400f1c6135a5a6cc0391a72d2254d91da061	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtkconfigutils.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmtkcutils.so	vendor/lib64/libmtkcutils.so	54e7b95051f5401ff5ec285058e818a6786f26b73c44b31b6907390b0de438b0	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtkcutils.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmtkproperty.so	vendor/lib64/libmtkproperty.so	f3326313b567cb7e4dee96cbbb2c44d198307e703370a718a8083403498eb470	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtkproperty.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmtkrillog.so	vendor/lib64/libmtkrillog.so	ebd74a94dbdfd6d9fc0384540bc97de1dbfb34a1585dceaa310de10f8b1c9c26	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtkrillog.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmtkrilutils.so	vendor/lib64/libmtkrilutils.so	b7eb52d1497ba62b53bfbc2ff7b30c25de70b0abd732fc917f9800ab4ec811e6	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtkrilutils.so	retained vendor payload
SR07	source_abi_check	radio	64	vendor/lib64/libmtktinyxml.so	vendor/lib64/libmtktinyxml.so	be5c4a13b2a93d18113e88c8e61a9aadb13fe9cf51b1af9d4677a077f397646f	AOSP external/tinyxml; match non-STL class layout and SONAME	removed_paired_source_provider	vendor/lib64/libmtktinyxml.so	device/xsh/k50sv1_64_bsp/tinyxml
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libmtkutils.so	vendor/lib64/libmtkutils.so	575912f6660e8cf56cb1ab945c2e21be14205f004ede3e8acd7e790df9574092	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtkutils.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libratconfig.so	vendor/lib64/libratconfig.so	34fc940b77d593339b36fd757d2679d3c2ecfb76a2d7856d40f7f0fc284f7f78	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libratconfig.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/librilmtk.so	vendor/lib64/librilmtk.so	69981722f45545a9c468853bf8b32b5016a9ba68ad2e1c99fccba36277717956	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/librilmtk.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/librilproxy.so	vendor/lib64/librilproxy.so	95a296132acdee105b6ff030326a8b0d03bcfbbcd5def7b8fdfef9273b720a59	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/librilproxy.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/librilproxyutils.so	vendor/lib64/librilproxyutils.so	9098ffa16f7d8d0f5963bf1d375e8ce1ddd3cd6f6e386345c58bc4d5baaa76fd	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/librilproxyutils.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/libsysenv.so	vendor/lib64/libsysenv.so	74cc8eb687163a06978bd6a8d9d1822a32c37851d2aae3742aba74df618bcc86	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libsysenv.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/mtk-ril.so	vendor/lib64/mtk-ril.so	60b82ed7682dd882dff90c6bfc196c4abd861d2006b88d2c94d6d1a77a3d02d6	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/mtk-ril.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/mtk-rilproxy.so	vendor/lib64/mtk-rilproxy.so	6c89be16bb309055f58469387a6580217777930690d0465342b02cbd10c8e23c	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/mtk-rilproxy.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.0.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.0.so	089ea1272d83b5b370a6e03c8ac8264fb23905c4d9a7b753daeb408099e14916	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.1.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.1.so	51c51bf514c51cbd27a3fa6fc6c24041fd7d17138f2031d4899f9991e13f4e48	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.1.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.2.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.2.so	6c7658c500c3291496538da0a352b87952358e9ba315b270b05672c08ad6fa1c	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.2.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.3.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.3.so	73826f202608aff852cab18c7dd3ea7080656fb7c2a33e9c770e533ea8351ee5	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.3.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.4.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.4.so	cfd6e4a8c8b41e7219ff1f362b4e51fac4507cca23158f4813db6101eda34670	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.4.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.5.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.5.so	db1fa67c71c4658a195be9474a04899b16030049e20e90016c2bdd84b7b534fa	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.5.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.6.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.6.so	91eacabe8d45fdc68e596915331cbf60033e2a0dc0ed23aea05462cde33b7ff6	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.6.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.7.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.7.so	38d581278b1fd7a089572fd851be341e9e5f61dff765bcd6eee1db65aeb59dd5	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.7.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.8.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.8.so	7bf0c18c0b2d45b4fd33bbea4584de94819c89f960d7f2534cf781c6c662ee69	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.8.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.9.so	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.9.so	f7154139ee24cc2bb6bf5cc6354fb1bc2f2c3b56933514e5a3b9638799e24462	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkradioex@1.9.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.netdagent@1.0.so	vendor/lib64/vendor.mediatek.hardware.netdagent@1.0.so	30a15757f6fbccce158a40fb3cd1a96052df57563405b801f1e180884679cf57	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.netdagent@1.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.nvram@1.0.so	vendor/lib64/vendor.mediatek.hardware.nvram@1.0.so	4d76b6a1cdf80cfaf2f25929278863b357c8bdb173c2db087ae10dbf72bcbbd7	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.nvram@1.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/lib64/vendor.mediatek.hardware.nvram@1.1.so	vendor/lib64/vendor.mediatek.hardware.nvram@1.1.so	9f2fab6cc83c7e8491dc4c396a96f9d3f84e7057114a9790c83a345166e73462	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.nvram@1.1.so	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-common.jar	system/framework/mediatek-common.jar	265646ab25a705cb1d973f16886c637c89d1d6501861574f3e80865498d2ec5b	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-common.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-ims-base.jar	system/framework/mediatek-ims-base.jar	4a51f14b60aaa24f9e2672043ae5c8322105bb66aebacf7f230d8d8d9d153e0e	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-ims-base.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-ims-common.jar	system/framework/mediatek-ims-common.jar	fbb60f62b470eb4731adfcfc6728dd3e5e5b459213d1520ece7b5b8b4c4ccad9	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-ims-common.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-ims-extension-plugin.jar	system/framework/mediatek-ims-extension-plugin.jar	ab3249e2f626ef647940aa0756cac0b10006efb0d1d3182c480ae8cf848c3434	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-ims-extension-plugin.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-ims-legacy.jar	system/framework/mediatek-ims-legacy.jar	a2c5cc1f4910ec30be1d83663e66dec899e38a509c940ab0fa8d8680087091ae	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-ims-legacy.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-telecom-common.jar	system/framework/mediatek-telecom-common.jar	1797af28fbaeb11b317bbc521a8bc293e6fbfe4faf699569361a65a885060538	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-telecom-common.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-telephony-base.jar	system/framework/mediatek-telephony-base.jar	581d8f0478ae67e56ac181d313ba3161052388a630d25c78d5868710ca69bcb4	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-telephony-base.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-telephony-common.jar	system/framework/mediatek-telephony-common.jar	2db34d90848f6838c827dd1cd968c634802a4fcfe0b00d15395ad4ecf8baa009	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-telephony-common.jar	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/priv-app/ImsService/ImsService.apk	system/priv-app/ImsService/ImsService.apk	c762f544596c1066c1ed36feb78ee00d7035262bf087572a7c8026f2f8629a8b	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/priv-app/ImsService/ImsService.apk	retained vendor payload
RETAIN-DEX	matching_source_unknown	ims	data	system/framework/mediatek-wfo-legacy.jar	system/framework/mediatek-wfo-legacy.jar	a0dbdcf9b3b5fe9fa678a03da4853e34958de09ca1adca28747e6e7ded30ecca	MTK framework/application bytecode; stock interfaces and signing/IMS integration retained	retained_unchanged	system/framework/mediatek-wfo-legacy.jar	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	64	vendor/bin/hw/vendor.mediatek.hardware.wfo@1.0-service	vendor/bin/hw/vendor.mediatek.hardware.wfo@1.0-service	d38fd70cebcd33fc710e841c1438451fa86b5e30719c777b566a20b694145765	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/hw/vendor.mediatek.hardware.wfo@1.0-service	retained vendor payload
RETAIN-DATA	configuration_or_resource	ims	data	vendor/etc/init/vendor.mediatek.hardware.wfo@1.0-service.rc	vendor/etc/init/vendor.mediatek.hardware.wfo@1.0-service.rc	d53d750d7ed610226fed9bc45c0302ae73c7e750fa581842dc971dccb254dfbd	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/vendor.mediatek.hardware.wfo@1.0-service.rc	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	64	vendor/lib64/vendor.mediatek.hardware.wfo@1.0.so	vendor/lib64/vendor.mediatek.hardware.wfo@1.0.so	f3ce9c3fd0d83ec557b823a9f40de4cd47480a54db5bb3e2cd4de6bd4f7ca6c3	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.wfo@1.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	64	vendor/bin/hw/vendor.mediatek.hardware.imsa@1.0-service	vendor/bin/hw/vendor.mediatek.hardware.imsa@1.0-service	3a8d265fd638c4eee693d63435600a4f27960d00f9c9a3556a90be7531e20980	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/hw/vendor.mediatek.hardware.imsa@1.0-service	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/bin/mtkmal	vendor/bin/mtkmal	a219f13812b57b04e800a9a0466daa1de67d64d2270b15ce7e0f06d15223e280	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/mtkmal	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/bin/volte_imcb	vendor/bin/volte_imcb	6a339da51ddcfd9f75d8132625d9db2884d8c001045790d362bb57a9c8c190c3	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/volte_imcb	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/bin/volte_stack	vendor/bin/volte_stack	d6d74be9db1adf75f548d5585ac1e244656f2b2136135320564567a0886e2eb0	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/volte_stack	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/bin/volte_ua	vendor/bin/volte_ua	07ef929671db3cb70e93a7783bb000607e9b4ad5805fd149be725e05dc0c47e5	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/volte_ua	retained vendor payload
RETAIN-DATA	configuration_or_resource	ims	data	vendor/etc/init/init.mal.rc	vendor/etc/init/init.mal.rc	ff37600e9556e2a74b795ba8d5fba13fdfd35f0f531eb2d94b9f8ac62cc49085	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/init.mal.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	ims	data	vendor/etc/init/init.volte_stack.rc	vendor/etc/init/init.volte_stack.rc	9ac6ed95df0efc635128c452592e4b17df51cff6a12d557d53e171a403c1940b	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/init.volte_stack.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	ims	data	vendor/etc/init/init.volte_ua.rc	vendor/etc/init/init.volte_ua.rc	4bd6d3e72f38076936734817715ed76a955a6afd64d660917441c32fe28caa6c	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/init.volte_ua.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	ims	data	vendor/etc/init/vendor.mediatek.hardware.imsa@1.0-service.rc	vendor/etc/init/vendor.mediatek.hardware.imsa@1.0-service.rc	e51884eaf6044ea27669f64810dd6d01fff1eefab259cd4056d5a63b2c60fdf7	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/vendor.mediatek.hardware.imsa@1.0-service.rc	retained vendor payload
SR06	source_port	ims	32	vendor/lib/libipsec_ims_shr.so	vendor/lib/libipsec_ims_shr.so	27d104de43dbe8531e47ec7c229468805d2d21c0a96ee7cc5540ba26de7d66fe	Motorola libipsec_ims faf665099c3b4dc32479d7e0c5afc7e1dbbb3d4b	retained_unchanged	vendor/lib/libipsec_ims_shr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal.so	vendor/lib/libmal.so	cdc412e1ed88f34c1c1542eb20c54536f3c5002898828633ba66e87805611631	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal_datamngr.so	vendor/lib/libmal_datamngr.so	25c45f781d8e210264fecf914dea83b2c266546e90b64f8d627c4adff14a5b79	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_datamngr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal_imsmngr.so	vendor/lib/libmal_imsmngr.so	4091d807fb727d17238692c291a8735e5f9d7406015b5c8a44c50b58c6fe15c3	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_imsmngr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal_mdmngr.so	vendor/lib/libmal_mdmngr.so	76b859953caeb11b1828f1aebc83764eac3fd56016299cdc6dd47239fe9a6c52	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_mdmngr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal_nwmngr.so	vendor/lib/libmal_nwmngr.so	c8e4e88582582aeabe8129e381381f8f4dc161c2dc61e71cf81ea0d0622ab888	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_nwmngr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal_rds.so	vendor/lib/libmal_rds.so	577be04201426ebb06cceab590e6d452cb2dd243245a717cdce96aaaffa622f7	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_rds.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal_rilproxy.so	vendor/lib/libmal_rilproxy.so	5da9a3c9477d2d0c2cd8e0cacad6d0e104a571ed76bef65226d8dfec13e38ce2	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_rilproxy.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmal_simmngr.so	vendor/lib/libmal_simmngr.so	4bf3c336e7ed96f0316eb47ada54ae21e2636c15f1f3faddd21b37b6135a88da	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_simmngr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libmdfx.so	vendor/lib/libmdfx.so	bf7eab20a1de0a111e149f9b86332727b35650a7812f5dd7b5e656df78e291f8	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmdfx.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libverno.so	vendor/lib/libverno.so	317a9452b934301fefe99b901510ae0c8d4d6d625f52c15d4480ae393fa2adfa	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libverno.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libvolte_core_shr.so	vendor/lib/libvolte_core_shr.so	300badea708f386042b7b6c1b371d84bab22c64c825253bcf42c245c2ee9a075	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvolte_core_shr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/libvolte_xdmc_shr.so	vendor/lib/libvolte_xdmc_shr.so	6546d2451d3e34c5b22b72103d5208431cc4fc9ca2a77f8bb22b6cb661325f06	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvolte_xdmc_shr.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	32	vendor/lib/volte_imsm.so	vendor/lib/volte_imsm.so	3e5d873c9e8a932fdc752e4bd2d896e0b48cb4fa38ff869df3aa9d1df2945996	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/volte_imsm.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	ims	64	vendor/lib64/vendor.mediatek.hardware.imsa@1.0.so	vendor/lib64/vendor.mediatek.hardware.imsa@1.0.so	1497c82d4ca1b8caab6f4961ff9a806dee66559a4f487eb6ceb124f4c98f0aac	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.imsa@1.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	vowifi	64	vendor/bin/epdg_wod	vendor/bin/epdg_wod	fb8a16dd86f41c4fea7e14cd8f53d207c3e63736cb3a2edff6848a83ebb53b0f	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/epdg_wod	retained vendor payload
